16    0.8541879977175318 0.6429856043914566 24106.0    13.762164963910356	2091725 163
17    0.8205130496648485 0.6420113387923507 24655.0    15.265196193434516	2176007 162
18    0.8037934810758498 0.6824937221835047 24232.0    9.442003528886405	2190312 160
19    0.8301017297706108 0.6609278899564006 23443.0    12.350493705526707	2153858 160
20    0.8575469747528489 0.6461236945384505 25042.0    7.419266850435288	2087214 162
21    0.8055191055107594 0.6607942671336077 25372.0    17.167168087318554	2219731 160
22    0.7001614645472134 0.3203374325017601 71321.0    9.364547258001602	1651901 245
23    0.7364246453610862 0.3460942679310921 73476.0    14.990405425710343	1550233 245
24    0.7067603230200774 0.3395842785678039 68909.0    10.930679266648841	1616356 247
25    0.8943291654179049 0.6979499209019726 25630.0    13.419084635244419	1950328 161
26    0.8556173807634161 0.7601709075981631 24939.0    240004.03702067034	2237921 140
27    0.9084800611050211 0.7093254673313832 24636.0    14.464854161243261	1916871 162
28    0.7312453076164275 0.314639414569629 71515.0    12.804070486449238	1590970 245
29    0.7309459005764742 0.3018904506996592 67734.0    13.499115923238639	1614941 248
30    0.6672245239194228 0.32175708104487 72487.0    12.904232405703125	1731124 248
31    0.8725166860969734 0.6900642093920759 23998.0    12.549965550278364	2007125 162
32    0.894097773641603 0.6868145904183326 25327.0    12.495551532828117	1962884 162
33    0.8695566243380677 0.6832856851586957 24721.0    19.569443040092253	2023450 161
34    0.8817002407070977 0.3613358865144525 60301.0    16.149174510141847	1304223 246
35    0.8799748512276839 0.371443153570823 59154.0    11.771029148322834	1322689 243
36    0.8556853813483787 0.3685846701689099 59634.0    12.526354057172359	1354787 245
37    0.6988394167004933 0.32431050956422525 65891.0    11.05336102750955	1649062 246
38    0.7179182253081531 0.3081862688884354 65756.0    14.10543476948722	1632325 247
39    0.7104835924225995 0.31606452680364305 66454.0    8.534033811500155	1634962 247
