8    0.16694703707407466 0.5344209616376308 84000.0    15.76721694601667	7500000 174
9    0.16141430132332407 0.5565095408957391 83869.0    17.211119203206366	7800000 164
10    0.16874089473595935 0.5265550600423176 81468.0    27.465831784365445	7800000 183
11    0.16962499328200942 0.5486355648601546 80246.0    37.25747410526063	7800000 179
12    0.1648659616807199 0.534522057064517 77430.0    20.202603286505575	7700000 176
13    0.170366366403311 0.5275145973481601 77366.0    20.784506435433503	7600000 181
14    0.16031930586396642 0.5062811077902787 84056.0    10.804493032312035	7700000 173
15    0.15836030750253519 0.5270853635544541 82089.0    19.579548978205068	7300000 161
16    0.17067870811894428 0.4860909145467006 81668.0    33.21748184452971	7800000 184
17    0.1639499825398415 0.4853543791517458 80608.0    25.00015397117755	7500000 168
18    0.1606091789056279 0.515958670493945 81427.0    22.560649251013302	7600000 169
19    0.17810470867732908 0.5000402336976886 79756.0    37.96014238976852	7700000 192
20    0.1839932970115447 0.48883977832427955 78455.0    40.33967778262039	7744913 199
21    0.1728303176294572 0.49993913827025677 78063.0    12.592852244024238	7700000 185
22    0.2545400918761835 0.6898219689611026 56832.0    21.88476913320124	6881100 151
23    0.26772338436437415 0.7452873286953926 52885.0    240002.73710390073	6835470 138
24    0.2569390728641574 0.7312685683980781 55743.0    240002.73710739322	6900251 148
25    0.17073149630586504 0.5055956187078612 89505.0    26.816466731365853	7700000 184
26    0.16334124093423924 0.5506685635183133 87671.0    37.88684678084801	7800000 169
27    0.17343296651186085 0.5138360758851973 81765.0    21.24123561401896	7400000 181
28    0.16731590020729042 0.5159474430242695 74774.0    18.374442179799175	7500000 175
29    0.1672473930211295 0.4950416219308856 78136.0    14.506033386951541	7500000 175
30    0.1526673343366163 0.5276190316687603 79252.0    25.959908949371865	7700000 163
31    0.1698128126857167 0.48216663878089727 78359.0    21.54195590378819	7200000 168
32    0.17401301336401404 0.47989604158637134 77204.0    20.50300118661295	7300000 175
33    0.16923671320130254 0.47743029946490356 80740.0    21.66290439484535	7500000 175
34    0.17203531373618178 0.5301407470484856 83160.0    22.18907659705846	7800000 188
35    0.17169865972759263 0.5449698141515907 82478.0    31.898115770268834	7900000 185
36    0.16695935448727572 0.5407759364254289 86721.0    28.597405052660946	7300000 167
37    0.16137006097076664 0.5581227588283255 85610.0    22.72767607707232	7900000 164
38    0.16577557736651272 0.5303737176329721 87701.0    24.85386830247624	7400000 171
39    0.16405883510303043 0.5439318198613121 81644.0    25.816402386301252	7700000 171
0    0.16675025531025003 0.5321402639152712 81450.0    4.114192829675854	7800000 181
1    0.16031930586396642 0.5062811077902787 84056.0    10.804493032312035	7700000 173
2    0.16242462474549213 0.5031144085110449 80159.0    12.484546255559158	7800000 177
3    0.1728303176294572 0.49993913827025677 78063.0    12.592852244024238	7700000 185
4    0.16544172331480597 0.5092971176448098 81748.0    14.109584838340531	7400000 171
5    0.1672473930211295 0.4950416219308856 78136.0    14.506033386951541	7500000 175
6    0.17534653865965236 0.5128977591237468 76854.0    14.52362001652055	7800000 192
7    0.2627397225088951 0.71757518014066 54659.0    14.87178572290571	6647595 152
8    0.16894002565083385 0.5288118201628534 85654.0    14.964092487554034	7600000 180
9    0.16031930586396642 0.5062811077902787 76273.0    15.106075893251637	7700000 172
10    0.16874089473595935 0.5265550600423176 79882.0    34.28020491783214	7800000 184
11    0.16962499328200942 0.5486355648601546 79089.0    28.525995155503644	7700000 177
12    0.1648659616807199 0.534522057064517 82448.0    22.609682397909136	7900000 182
13    0.16815810808947565 0.5308348761295836 83339.0    29.01556761378715	7800000 182
14    0.15824127574853672 0.5094677388865215 86186.0    22.08589846903085	7800000 172
15    0.15630766957283876 0.5304029406554603 80396.0    28.562915630992556	7400000 160
16    0.167566104624733 0.48018992152497303 76991.0    23.186620242487056	7600000 176
17    0.16096008828675307 0.47946232744139805 77304.0    25.157989917411314	7700000 172
18    0.15768020963363363 0.5096950921735728 78359.0    29.402608395137744	7600000 166
19    0.17554890793568717 0.48740646471603166 74440.0    26.51499742260042	7500000 183
20    0.18135299508774103 0.47648899450289794 79305.0    19.22086500561341	7600000 190
21    0.1703502043452215 0.48730792351561847 79966.0    31.25419148973128	7900000 186
22    0.16027858692466704 0.48959934819803824 84205.0    29.943277542277052	7700000 170
23    0.16857983124121895 0.5289657430004185 78689.0    47.53796350816483	7800000 184
24    0.1617891752173696 0.5190159643431129 78671.0    29.44701602217949	7500000 168
25    0.16902091469293912 0.47330801919141924 76790.0    25.1426980336774	7500000 174
26    0.16170470327469655 0.5155025822730387 77060.0    28.897051625795008	7900000 179
27    0.17169531850894695 0.48102223648191816 75126.0    24.1708215537164	7700000 183
28    0.1829989457973713 0.5226904249059876 80362.0    32.50596440447087	7600000 195
29    0.18292401721717386 0.5015113830131578 74802.0    18.02154225971613	7700000 198
30    0.16697732377307128 0.5345145510071995 80491.0    32.86461713798456	7800000 182
31    0.26140677870849216 0.7117821015101039 55404.0    22.48522117032772	6664945 151
32    0.26787249181857997 0.7084302096270634 57008.0    19.24004758881587	6500397 152
33    0.2605199415608439 0.7047902416827074 55977.0    22.015095943072392	6684079 151
34    0.1740890453931459 0.5245765295772491 81792.0    23.224328911821353	7900000 194
35    0.17374837245972172 0.5392499547027915 82896.0    20.53355914000812	7800000 186
36    0.168952490107458 0.5351000948112256 87473.0    12.2095065766987	7500000 175
37    0.16027536562722755 0.5077487228121207 76461.0    20.147108056075666	7700000 173
38    0.16465099606856987 0.48250420446318265 74042.0    22.545555017963398	7400000 167
39    0.16294589976810317 0.494838603986054 79709.0    30.084978256000216	7800000 176
0    0.16675025531025003 0.5321402639152712 81450.0    4.114192829675854	7800000 181
1    0.16031930586396642 0.5062811077902787 84056.0    10.804493032312035	7700000 173
2    0.168952490107458 0.5351000948112256 87473.0    12.2095065766987	7500000 175
3    0.16242462474549213 0.5031144085110449 80159.0    12.484546255559158	7800000 177
4    0.1728303176294572 0.49993913827025677 78063.0    12.592852244024238	7700000 185
5    0.16544172331480597 0.5092971176448098 81748.0    14.109584838340531	7400000 171
6    0.1672473930211295 0.4950416219308856 78136.0    14.506033386951541	7500000 175
7    0.17534653865965236 0.5128977591237468 76854.0    14.52362001652055	7800000 192
8    0.2627397225088951 0.71757518014066 54659.0    14.87178572290571	6647595 152
9    0.16894002565083385 0.5288118201628534 85654.0    14.964092487554034	7600000 180
10    0.16874089473595935 0.5265550600423176 84091.0    23.346295334048722	7600000 180
11    0.16962499328200942 0.5486355648601546 79287.0    22.83095180775615	8000000 183
12    0.1648659616807199 0.534522057064517 84279.0    27.66643600485627	7600000 174
13    0.16815810808947565 0.5308348761295836 83711.0    18.944097030938888	7600000 179
14    0.15824127574853672 0.5094677388865215 87281.0    17.570341577855572	7600000 167
15    0.15630766957283876 0.5304029406554603 84838.0    15.315616367046522	7600000 166
16    0.17430060668643285 0.5107181750088304 89783.0    26.774323795026827	7700000 188
17    0.16742909375087206 0.5099443238598298 89024.0    32.10702533802289	7600000 179
18    0.1640173963770094 0.5420991478937294 90684.0    24.025571999068752	7600000 170
19    0.1649795353444117 0.49050213601701304 77682.0    21.719052174650255	7700000 175
20    0.17043417253187357 0.479515325526996 83210.0    29.84775152492493	7700000 181
